SnapshotDate,StockCode,OnHandQty,Warehouse,LastCountDate,WarehouseClean,IsNegativeStock,IsMissingQty
2011-02-09,23535,51.0,WH-London,2011-01-28,WH-London,False,False
2011-02-09,84789,8.0,Warehouse North,2011-02-04,WH-North,False,False
2011-02-09,23518,38.0,WH-London ,2011-02-09,WH-London,False,False
2011-02-09,10133,115.0,WH_London,2011-02-09,WH-London,False,False
2011-02-09,22095,59.0,Warehouse North,2011-02-09,WH-North,False,False
2011-02-09,22210,84.0,WH-London ,2011-01-27,WH-London,False,False
2011-02-09,22098,20.0,Warehouse North,2011-02-07,WH-North,False,False
2011-02-09,21009,19.0,WH-London ,2011-01-28,WH-London,False,False
2011-02-09,84849B,-13.0,WH-London ,,WH-London,True,False
2011-02-09,22962,10.0,,2011-02-01,UNKNOWN,False,False
2011-02-09,21377,1.0,WH-North,2011-01-30,WH-North,False,False
2011-02-09,21504,56.0,WH-North,2011-01-27,WH-North,False,False
2011-02-09,22272,39.0,WH-North,2011-02-07,WH-North,False,False
2011-02-09,90067B,76.0,Main,,WH-London,False,False
2011-02-09,20657,-40.0,Main,2011-01-31,WH-London,True,False
2011-02-09,21670,-22.0,WH_London,2011-02-04,WH-London,True,False
2011-02-09,21281,63.0,WH-London ,2011-01-30,WH-London,False,False
2011-02-09,23342,-10.0,WH-North,2011-01-29,WH-North,True,False
2011-02-09,21159,56.0,Warehouse North,2011-02-09,WH-North,False,False
2011-02-09,90143,26.0,WH_London,2011-02-02,WH-London,False,False
2011-02-09,23010,56.0,WH-London ,2011-02-03,WH-London,False,False
2011-02-09,22030,6.0,WH-London ,2011-01-26,WH-London,False,False
2011-02-09,85119,73.0,WH_London,2011-02-03,WH-London,False,False
2011-02-09,22084,51.0,WH-London,2011-02-04,WH-London,False,False
2011-02-09,21147,39.0,WH-London,2011-01-27,WH-London,False,False
2011-02-09,85136C,0.0,WH_London,2011-01-26,WH-London,False,False
2011-02-09,22960,,WH-London,2011-01-29,WH-London,False,True
2011-02-09,22779,22.0,WH-North,2011-02-01,WH-North,False,False
2011-02-09,84674,57.0,WH_London,2011-02-02,WH-London,False,False
2011-02-09,21135,21.0,WH_London,,WH-London,False,False
2011-02-09,21630,163.0,Warehouse North,2011-02-03,WH-North,False,False
2011-02-09,37444C,,Main,2011-01-29,WH-London,False,True
2011-02-09,20803,31.0,WH-London ,2011-02-03,WH-London,False,False
2011-02-09,22908,68.0,,2011-02-05,UNKNOWN,False,False
2011-02-09,16048,72.0,WH-London ,,WH-London,False,False
2011-02-09,84732B,61.0,WH-London,,WH-London,False,False
2011-02-09,85230F,-40.0,Warehouse North,2011-02-03,WH-North,True,False
2011-02-09,23089,63.0,Warehouse North,2011-02-05,WH-North,False,False
2011-02-09,79071B,45.0,WH-London,2011-02-09,WH-London,False,False
2011-02-09,85024C,49.0,WH-London,2011-01-26,WH-London,False,False
2011-02-09,79190B,26.0,Warehouse North,2011-01-30,WH-North,False,False
2011-02-09,23611,6.0,WH-North,2011-02-04,WH-North,False,False
2011-02-09,21428,66.0,WH_London,2011-02-01,WH-London,False,False
2011-02-09,22156,68.0,WH_London,2011-02-04,WH-London,False,False
2011-02-09,47593A,88.0,Main,2011-02-01,WH-London,False,False
2011-02-09,21628,51.0,Main,2011-02-06,WH-London,False,False
2011-02-09,85026B,43.0,WH_London,2011-02-01,WH-London,False,False
2011-02-09,90082D,7.0,Warehouse North,,WH-North,False,False
2011-02-09,22483,48.0,WH_London,2011-02-07,WH-London,False,False
2011-02-09,23483,60.0,WH-London ,2011-02-06,WH-London,False,False
2011-02-09,90195B,-4.0,WH-London,2011-02-01,WH-London,True,False
2011-02-09,37424,82.0,Warehouse North,2011-02-05,WH-North,False,False
2011-02-09,72225C,28.0,Warehouse North,2011-01-30,WH-North,False,False
2011-02-09,21745,-44.0,WH-London,2011-01-27,WH-London,True,False
2011-02-09,20731,67.0,WH-London,2011-02-04,WH-London,False,False
2011-02-09,22905,49.0,Warehouse North,2011-02-03,WH-North,False,False
2011-02-09,21080,92.0,Main,2011-02-06,WH-London,False,False
2011-02-09,23619,68.0,WH-London ,2011-01-31,WH-London,False,False
2011-02-09,84675,45.0,WH-London,,WH-London,False,False
2011-02-11,21368,43.0,WH-London ,2011-02-04,WH-London,False,False
2011-02-11,22560,79.0,WH_London,2011-01-31,WH-London,False,False
2011-02-11,20657,14.0,Warehouse North,2011-02-10,WH-North,False,False
2011-02-11,22084,75.0,,2011-02-02,UNKNOWN,False,False
2011-02-11,22178,64.0,Warehouse North,2011-02-06,WH-North,False,False
2011-02-11,84872A,44.0,WH-London,,WH-London,False,False
2011-02-11,22960,78.0,Warehouse North,2011-02-04,WH-North,False,False
2011-02-11,16048,65.0,Main,2011-02-06,WH-London,False,False
2011-02-11,85184C,59.0,,2011-02-05,UNKNOWN,False,False
2011-02-11,15044B,-1.0,Main,2011-01-31,WH-London,True,False
2011-02-11,90161B,51.0,WH-London ,2011-02-05,WH-London,False,False
2011-02-11,21428,12.0,WH_London,2011-01-28,WH-London,False,False
2011-02-11,90071,17.0,Warehouse North,2011-01-28,WH-North,False,False
2011-02-11,23471,39.0,WH-London,2011-02-01,WH-London,False,False
2011-02-11,23075,93.0,WH-North,2011-02-11,WH-North,False,False
2011-02-11,17028J,60.0,WH-North,2011-02-09,WH-North,False,False
2011-02-11,22928,62.0,,2011-02-07,UNKNOWN,False,False
2011-02-11,22114,73.0,WH-North,2011-02-02,WH-North,False,False
2011-02-11,23483,23.0,,2011-02-04,UNKNOWN,False,False
2011-02-11,90152C,2.0,WH_London,2011-01-30,WH-London,False,False
2011-02-11,90011C,-2.0,WH-London,2011-02-01,WH-London,True,False
2011-02-11,21745,56.0,Main,2011-01-28,WH-London,False,False
2011-02-11,22230,79.0,WH-North,2011-02-06,WH-North,False,False
2011-02-11,22962,77.0,WH_London,2011-02-01,WH-London,False,False
2011-02-11,90214N,25.0,,2011-02-07,UNKNOWN,False,False
2011-02-11,23458,,WH-London ,,WH-London,False,True
2011-02-11,23089,111.0,Warehouse North,,WH-North,False,False
2011-02-11,21222,-68.0,Main,2011-01-29,WH-London,True,False
2011-02-11,23341,94.0,WH-London,2011-01-31,WH-London,False,False
2011-02-11,90195B,76.0,WH_London,2011-02-01,WH-London,False,False
2011-02-11,90052,-43.0,WH-London ,2011-02-03,WH-London,True,False
2011-02-11,23342,30.0,WH-London ,2011-02-05,WH-London,False,False
2011-02-11,20702,1.0,WH-North,2011-02-11,WH-North,False,False
2011-02-11,84732B,36.0,,2011-02-04,UNKNOWN,False,False
2011-02-11,85026B,-42.0,,2011-02-09,UNKNOWN,True,False
2011-02-11,23611,43.0,Warehouse North,2011-02-05,WH-North,False,False
2011-02-11,21802,46.0,WH-London,2011-02-07,WH-London,False,False
2011-02-11,23010,-18.0,WH-North,2011-02-10,WH-North,True,False
2011-02-11,21791,73.0,Main,2011-02-08,WH-London,False,False
2011-02-11,90185B,-76.0,Main,2011-02-09,WH-London,True,False
2011-02-11,47591D,61.0,WH-London,2011-01-29,WH-London,False,False
2011-02-11,21865,14.0,WH-London,2011-02-02,WH-London,False,False
2011-02-11,22087,61.0,Main,,WH-London,False,False
2011-02-11,90025E,50.0,WH-North,2011-01-31,WH-North,False,False
2011-02-11,21265,-64.0,Main,2011-01-30,WH-London,True,False
2011-02-11,84638,96.0,WH-London ,2011-02-03,WH-London,False,False
2011-02-11,23518,44.0,Warehouse North,2011-01-30,WH-North,False,False
2011-02-11,47593B,,Main,2011-01-30,WH-London,False,True
2011-02-11,72232,24.0,Main,2011-02-08,WH-London,False,False
2011-02-11,21356,77.0,Warehouse North,2011-01-31,WH-North,False,False
2011-02-11,22289,71.0,,2011-02-01,UNKNOWN,False,False
2011-02-11,72802C,56.0,WH-North,2011-02-05,WH-North,False,False
2011-02-11,23547,18.0,WH-London,,WH-London,False,False
2011-02-11,22715,29.0,WH-London,2011-01-28,WH-London,False,False
2011-02-11,85040A,-4.0,,2011-02-06,UNKNOWN,True,False
2011-02-11,79163,29.0,Main,,WH-London,False,False
2011-02-11,22070,71.0,WH-North,2011-02-04,WH-North,False,False
2011-02-11,23135,61.0,Main,2011-02-02,WH-London,False,False
2011-02-11,22905,54.0,,2011-02-07,UNKNOWN,False,False
2011-02-11,90177A,94.0,WH-London,2011-02-11,WH-London,False,False
2011-02-11,85136C,59.0,WH-London ,2011-01-29,WH-London,False,False
2011-02-11,82613C,32.0,WH_London,2011-02-10,WH-London,False,False
2011-02-11,21683,29.0,Warehouse North,2011-02-07,WH-North,False,False
2011-02-11,22216,,WH_London,2011-01-31,WH-London,False,True
2011-02-11,82616C,36.0,WH-North,2011-01-29,WH-North,False,False
2011-02-11,47593A,78.0,WH_London,2011-02-06,WH-London,False,False
2011-02-11,35965,62.0,WH-London ,2011-02-10,WH-London,False,False
2011-02-11,22882,40.0,Main,2011-01-30,WH-London,False,False
2011-02-11,90026D,41.0,Main,2011-01-28,WH-London,False,False
2011-02-11,90067B,71.0,WH_London,2011-02-01,WH-London,False,False
2011-02-11,90143,80.0,Main,2011-02-07,WH-London,False,False
2011-02-11,23189,-5.0,,2011-01-31,UNKNOWN,True,False
2011-02-11,21336,-44.0,WH-North,,WH-North,True,False
2011-02-11,21188,,Main,2011-02-03,WH-London,False,True
2011-02-11,22210,66.0,WH-North,2011-02-08,WH-North,False,False
2011-02-11,21080,53.0,,2011-01-31,UNKNOWN,False,False
2011-02-11,22272,62.0,WH-London,2011-01-31,WH-London,False,False
2011-02-11,21135,42.0,Main,2011-02-03,WH-London,False,False
2011-02-11,21147,25.0,,2011-02-07,UNKNOWN,False,False
2011-02-11,79160,73.0,Main,2011-02-03,WH-London,False,False
2011-02-13,90067B,74.0,WH_London,2011-02-09,WH-London,False,False
2011-02-13,22637,-69.0,WH-London,2011-01-31,WH-London,True,False
2011-02-13,10133,-74.0,WH_London,2011-02-12,WH-London,True,False
2011-02-13,22483,20.0,WH_London,2011-02-01,WH-London,False,False
2011-02-13,72225C,-34.0,WH-North,,WH-North,True,False
2011-02-13,22230,83.0,WH-London ,2011-02-02,WH-London,False,False
2011-02-13,20974,60.0,Warehouse North,2011-02-06,WH-North,False,False
2011-02-13,21802,51.0,WH-London,2011-02-03,WH-London,False,False
2011-02-13,22323,42.0,WH-North,2011-01-30,WH-North,False,False
2011-02-13,22928,88.0,WH_London,2011-02-02,WH-London,False,False
2011-02-13,20677,-3.0,WH-North,2011-02-02,WH-North,True,False
2011-02-13,17028J,58.0,WH-London,2011-02-09,WH-London,False,False
2011-02-13,15036,48.0,,2011-01-31,UNKNOWN,False,False
2011-02-13,22087,12.0,WH-North,2011-02-03,WH-North,False,False
2011-02-13,84746,98.0,WH-London ,2011-02-08,WH-London,False,False
2011-02-13,90214C,-30.0,Warehouse North,2011-02-13,WH-North,True,False
2011-02-13,23140,53.0,,2011-02-01,UNKNOWN,False,False
2011-02-13,21865,65.0,WH_London,2011-02-03,WH-London,False,False
2011-02-13,20803,20.0,WH-North,2011-02-08,WH-North,False,False
2011-02-13,85026B,58.0,WH-London ,2011-02-08,WH-London,False,False
2011-02-13,21630,-43.0,Warehouse North,2011-02-05,WH-North,True,False
2011-02-13,90026D,79.0,WH-North,,WH-North,False,False
2011-02-13,22332,-155.0,WH-London ,2011-01-31,WH-London,True,False
2011-02-13,85184C,-60.0,WH-North,2011-02-12,WH-North,True,False
2011-02-13,84849B,68.0,WH-North,2011-02-11,WH-North,False,False
2011-02-13,85040A,20.0,WH_London,,WH-London,False,False
2011-02-13,21428,56.0,Warehouse North,2011-02-09,WH-North,False,False
2011-02-13,16011,38.0,WH-London ,,WH-London,False,False
2011-02-13,23234,73.0,WH-London,2011-02-01,WH-London,False,False
2011-02-13,85119,7.0,Main,2011-02-06,WH-London,False,False
2011-02-13,84559B,17.0,,2011-02-02,UNKNOWN,False,False
2011-02-13,21735,-85.0,Main,2011-02-01,WH-London,True,False
2011-02-13,22185,56.0,WH-London,2011-02-10,WH-London,False,False
2011-02-13,23204,89.0,Warehouse North,2011-01-30,WH-North,False,False
2011-02-13,20756,60.0,,2011-02-02,UNKNOWN,False,False
2011-02-13,23334,65.0,WH-London,2011-02-10,WH-London,False,False
2011-02-13,22779,40.0,,,UNKNOWN,False,False
2011-02-13,21188,44.0,WH-London ,2011-02-06,WH-London,False,False
2011-02-13,85135A,-78.0,WH-North,2011-02-12,WH-North,True,False
2011-02-13,47469,45.0,WH_London,2011-01-30,WH-London,False,False
2011-02-13,23458,85.0,Warehouse North,2011-02-12,WH-North,False,False
2011-02-13,22210,46.0,Warehouse North,,WH-North,False,False
2011-02-13,22905,14.0,,2011-02-07,UNKNOWN,False,False
2011-02-13,22965,11.0,WH-London ,,WH-London,False,False
2011-02-13,84638,44.0,,2011-02-09,UNKNOWN,False,False
2011-02-13,90065B,77.0,,2011-01-30,UNKNOWN,False,False
2011-02-13,21368,30.0,WH-North,2011-01-30,WH-North,False,False
2011-02-13,47590B,71.0,WH-North,2011-02-04,WH-North,False,False
2011-02-13,84789,53.0,WH-London ,2011-02-01,WH-London,False,False
2011-02-13,21484,68.0,WH-North,2011-02-02,WH-North,False,False
2011-02-13,79160,41.0,WH-London ,2011-02-07,WH-London,False,False
2011-02-13,23483,55.0,WH-London,2011-02-12,WH-London,False,False
2011-02-13,21336,78.0,WH-London,2011-02-02,WH-London,False,False
2011-02-13,21195,49.0,WH-North,2011-01-30,WH-North,False,False
2011-02-13,35819P,34.0,Main,2011-02-05,WH-London,False,False
2011-02-13,23135,-4.0,Main,2011-01-30,WH-London,True,False
2011-02-13,47591D,-66.0,WH-North,2011-02-10,WH-North,True,False
2011-02-13,90197B,26.0,WH-North,2011-02-09,WH-North,False,False
2011-02-13,44092C,34.0,Main,2011-02-07,WH-London,False,False
2011-02-13,90082D,17.0,WH-London ,2011-02-10,WH-London,False,False
2011-02-13,23060,43.0,WH-London ,2011-02-12,WH-London,False,False
2011-02-13,84660C,112.0,WH-London,2011-02-08,WH-London,False,False
2011-02-13,90011C,60.0,Main,2011-02-13,WH-London,False,False
2011-02-13,23619,30.0,Main,2011-02-13,WH-London,False,False
2011-02-13,23189,36.0,WH-London,2011-02-01,WH-London,False,False
2011-02-13,85024C,6.0,WH-London,,WH-London,False,False
2011-02-13,16218,16.0,WH-London,2011-01-30,WH-London,False,False
2011-02-13,22923,11.0,Main,2011-02-04,WH-London,False,False
2011-02-13,21220,-58.0,WH_London,2011-02-03,WH-London,True,False
2011-02-13,84675,63.0,,2011-02-09,UNKNOWN,False,False
2011-02-13,22228,52.0,Main,2011-02-03,WH-London,False,False
2011-02-13,22084,61.0,Warehouse North,2011-02-01,WH-North,False,False
2011-02-13,21504,-27.0,Main,2011-02-04,WH-London,True,False
2011-02-13,22216,15.0,Warehouse North,,WH-North,False,False
2011-02-13,23471,,WH-North,,WH-North,False,True
2011-02-13,22715,14.0,Warehouse North,2011-02-08,WH-North,False,False
2011-02-13,21628,60.0,WH_London,2011-02-07,WH-London,False,False
2011-02-13,21348,110.0,Warehouse North,2011-02-09,WH-North,False,False
2011-02-13,22178,18.0,WH_London,2011-02-08,WH-London,False,False
2011-02-13,23341,39.0,WH-North,2011-02-13,WH-North,False,False
2011-02-15,21504,56.0,Main,2011-02-11,WH-London,False,False
2011-02-15,23692,,Warehouse North,2011-02-04,WH-North,False,True
2011-02-15,23458,59.0,,2011-02-12,UNKNOWN,False,False
2011-02-15,23440,32.0,WH-London,2011-02-08,WH-London,False,False
2011-02-15,90071,29.0,WH_London,2011-02-07,WH-London,False,False
2011-02-15,90161B,44.0,WH-North,2011-02-15,WH-North,False,False
2011-02-15,22908,59.0,WH_London,2011-02-04,WH-London,False,False
2011-02-15,21336,88.0,WH_London,2011-02-13,WH-London,False,False
2011-02-15,22095,61.0,WH-London,2011-02-10,WH-London,False,False
2011-02-15,84746,-42.0,WH-London,2011-02-11,WH-London,True,False
2011-02-15,84849B,74.0,WH-London ,2011-02-02,WH-London,False,False
2011-02-15,85026B,80.0,WH_London,2011-02-01,WH-London,False,False
2011-02-15,16010,40.0,WH-London ,2011-02-03,WH-London,False,False
2011-02-15,85230F,45.0,WH-North,2011-02-08,WH-North,False,False
2011-02-15,21009,37.0,WH-North,,WH-North,False,False
2011-02-15,22272,74.0,WH-London,2011-02-12,WH-London,False,False
2011-02-15,21147,52.0,,2011-02-12,UNKNOWN,False,False
2011-02-15,23535,-7.0,WH-London,2011-02-14,WH-London,True,False
2011-02-15,84686,62.0,WH-North,2011-02-10,WH-North,False,False
2011-02-15,21265,94.0,WH-North,2011-02-03,WH-North,False,False
2011-02-15,20756,97.0,WH-London,,WH-London,False,False
2011-02-15,22185,35.0,Main,,WH-London,False,False
2011-02-15,72232,29.0,WH-London,2011-02-02,WH-London,False,False
2011-02-15,22637,106.0,WH-London ,2011-02-10,WH-London,False,False
2011-02-15,21865,97.0,WH_London,2011-02-02,WH-London,False,False
2011-02-15,37471,64.0,,2011-02-01,UNKNOWN,False,False
2011-02-15,21630,1.0,WH-London ,2011-02-06,WH-London,False,False
2011-02-15,21791,31.0,WH-London,,WH-London,False,False
2011-02-15,21735,17.0,Main,2011-02-03,WH-London,False,False
2011-02-15,22323,104.0,WH_London,2011-02-09,WH-London,False,False
2011-02-15,23483,4.0,WH-London,2011-02-03,WH-London,False,False
2011-02-15,23234,104.0,Main,2011-02-12,WH-London,False,False
2011-02-15,22230,46.0,WH-London,2011-02-11,WH-London,False,False
2011-02-15,85186C,14.0,WH-London,2011-02-15,WH-London,False,False
2011-02-15,22289,79.0,WH_London,2011-02-07,WH-London,False,False
2011-02-15,78124,68.0,Main,2011-02-15,WH-London,False,False
2011-02-15,85184C,12.0,Warehouse North,2011-02-09,WH-North,False,False
2011-02-15,23471,49.0,WH-London,2011-02-14,WH-London,False,False
2011-02-15,84856S,91.0,Main,2011-02-15,WH-London,False,False
2011-02-15,82613C,37.0,WH-London,2011-02-12,WH-London,False,False
2011-02-15,85040A,100.0,WH-North,,WH-North,False,False
2011-02-15,20803,,WH-London ,2011-02-14,WH-London,False,True
2011-02-15,22923,1.0,WH-London,2011-02-03,WH-London,False,False
2011-02-15,21802,51.0,WH_London,,WH-London,False,False
2011-02-15,16218,6.0,Warehouse North,2011-02-08,WH-North,False,False
2011-02-15,84559B,53.0,Main,2011-02-01,WH-London,False,False
2011-02-15,21281,50.0,WH-North,2011-02-11,WH-North,False,False
2011-02-15,72807B,,WH-London ,2011-02-07,WH-London,False,True
2011-02-15,22882,-106.0,Warehouse North,2011-02-10,WH-North,True,False
2011-02-15,90152C,49.0,,2011-02-04,UNKNOWN,False,False
2011-02-15,22248,75.0,WH-London,2011-02-05,WH-London,False,False
2011-02-15,20996,77.0,WH-London,2011-02-10,WH-London,False,False
2011-02-15,23068,102.0,WH-North,2011-02-07,WH-North,False,False
2011-02-15,23060,13.0,,,UNKNOWN,False,False
2011-02-15,22087,-2.0,WH-London,2011-02-08,WH-London,True,False
2011-02-15,35965,101.0,WH-London ,2011-02-06,WH-London,False,False
2011-02-15,23010,67.0,,2011-02-06,UNKNOWN,False,False
2011-02-15,90001C,53.0,Main,2011-02-02,WH-London,False,False
2011-02-15,47593A,46.0,WH-North,2011-02-05,WH-North,False,False
2011-02-15,22099,40.0,Warehouse North,,WH-North,False,False
2011-02-15,81952B,75.0,Main,2011-02-09,WH-London,False,False
2011-02-15,72802C,6.0,WH-London ,2011-02-14,WH-London,False,False
2011-02-15,21670,64.0,WH_London,2011-02-03,WH-London,False,False
2011-02-15,23342,80.0,WH-London ,2011-02-14,WH-London,False,False
2011-02-15,90026D,72.0,Main,2011-02-03,WH-London,False,False
2011-02-15,47469,47.0,Warehouse North,2011-02-15,WH-North,False,False
2011-02-15,23619,49.0,WH-North,2011-02-09,WH-North,False,False
2011-02-15,10133,88.0,Warehouse North,2011-02-15,WH-North,False,False
2011-02-15,22483,67.0,WH-London ,2011-02-04,WH-London,False,False
2011-02-15,20771,102.0,WH_London,2011-02-06,WH-London,False,False
2011-02-15,21222,-2.0,WH-North,2011-02-01,WH-North,True,False
2011-02-15,21216,,Main,2011-02-02,WH-London,False,True
2011-02-15,20702,-25.0,Warehouse North,2011-02-14,WH-North,True,False
2011-02-15,22210,47.0,WH-North,2011-02-10,WH-North,False,False
2011-02-15,21628,-91.0,Main,2011-02-06,WH-London,True,False
2011-02-15,23093,19.0,WH-London ,2011-02-11,WH-London,False,False
2011-02-15,23272,113.0,WH-North,2011-02-09,WH-North,False,False
2011-02-15,72225C,83.0,WH-London ,,WH-London,False,False
2011-02-15,84660C,67.0,,2011-02-01,UNKNOWN,False,False
2011-02-15,22066,22.0,WH-North,2011-02-10,WH-North,False,False
2011-02-17,22216,44.0,WH-North,2011-02-06,WH-North,False,False
2011-02-17,21188,39.0,Main,2011-02-11,WH-London,False,False
2011-02-17,21735,13.0,WH-North,2011-02-08,WH-North,False,False
2011-02-17,21802,-82.0,WH-London,2011-02-09,WH-London,True,False
2011-02-17,21865,37.0,WH-London ,2011-02-10,WH-London,False,False
2011-02-17,22882,44.0,WH_London,2011-02-03,WH-London,False,False
2011-02-17,22084,46.0,Warehouse North,2011-02-09,WH-North,False,False
2011-02-17,20657,43.0,WH-London ,2011-02-03,WH-London,False,False
2011-02-17,22095,65.0,WH-London,2011-02-17,WH-London,False,False
2011-02-17,21195,31.0,Warehouse North,2011-02-09,WH-North,False,False
2011-02-17,21222,80.0,Warehouse North,2011-02-08,WH-North,False,False
2011-02-17,82616C,32.0,WH-London ,2011-02-16,WH-London,False,False
2011-02-17,84674,49.0,WH_London,2011-02-17,WH-London,False,False
2011-02-17,23440,10.0,WH-North,2011-02-15,WH-North,False,False
2011-02-17,23458,82.0,WH-London,2011-02-16,WH-London,False,False
2011-02-17,81950B,89.0,WH-London,2011-02-14,WH-London,False,False
2011-02-17,23089,71.0,Warehouse North,2011-02-16,WH-North,False,False
2011-02-17,23057,55.0,,2011-02-07,UNKNOWN,False,False
2011-02-17,79163,48.0,WH-London,,WH-London,False,False
2011-02-17,21428,3.0,Warehouse North,2011-02-08,WH-North,False,False
2011-02-17,85186C,9.0,,2011-02-09,UNKNOWN,False,False
2011-02-17,22230,72.0,WH-North,2011-02-06,WH-North,False,False
2011-02-17,23547,44.0,,2011-02-14,UNKNOWN,False,False
2011-02-17,21628,9.0,WH-London ,2011-02-09,WH-London,False,False
2011-02-17,22070,7.0,WH-North,2011-02-07,WH-North,False,False
2011-02-17,21791,69.0,WH_London,2011-02-05,WH-London,False,False
2011-02-17,20974,76.0,Warehouse North,2011-02-08,WH-North,False,False
2011-02-17,72232,3.0,Warehouse North,2011-02-16,WH-North,False,False
2011-02-17,23085,54.0,Warehouse North,2011-02-10,WH-North,False,False
2011-02-17,16011,61.0,Main,2011-02-04,WH-London,False,False
2011-02-17,23483,32.0,WH-London,2011-02-15,WH-London,False,False
2011-02-17,20963,87.0,WH-London ,2011-02-12,WH-London,False,False
2011-02-17,22228,39.0,Warehouse North,2011-02-07,WH-North,False,False
2011-02-17,21080,-1.0,WH-North,2011-02-03,WH-North,True,False
2011-02-17,37424,44.0,WH-North,2011-02-16,WH-North,False,False
2011-02-17,78124,91.0,WH-London ,,WH-London,False,False
2011-02-17,72225C,39.0,Warehouse North,2011-02-05,WH-North,False,False
2011-02-17,21348,,WH-North,2011-02-07,WH-North,False,True
2011-02-17,20966,68.0,WH-North,2011-02-05,WH-North,False,False
2011-02-17,37471,,WH-London ,2011-02-03,WH-London,False,True
2011-02-17,90143,-49.0,WH-London,2011-02-06,WH-London,True,False
2011-02-17,16218,64.0,WH-North,2011-02-06,WH-North,False,False
2011-02-17,22323,29.0,WH-North,2011-02-07,WH-North,False,False
2011-02-17,21216,31.0,WH_London,2011-02-08,WH-London,False,False
2011-02-17,17109D,71.0,,,UNKNOWN,False,False
2011-02-17,85184C,21.0,WH-North,2011-02-05,WH-North,False,False
2011-02-17,35965,,,2011-02-12,UNKNOWN,False,True
2011-02-17,84638,86.0,WH-North,2011-02-11,WH-North,False,False
2011-02-17,37467,15.0,,2011-02-03,UNKNOWN,False,False
2011-02-17,90161B,94.0,Main,,WH-London,False,False
2011-02-17,21662,54.0,,2011-02-10,UNKNOWN,False,False
2011-02-17,22908,91.0,WH-North,2011-02-08,WH-North,False,False
2011-02-17,23471,54.0,Warehouse North,2011-02-15,WH-North,False,False
2011-02-17,90001C,44.0,WH-North,2011-02-10,WH-North,False,False
2011-02-17,85107,,,2011-02-07,UNKNOWN,False,True
2011-02-17,84675,-23.0,WH-London ,2011-02-05,WH-London,True,False
2011-02-17,84746,77.0,WH_London,2011-02-07,WH-London,False,False
2011-02-17,23060,28.0,Warehouse North,2011-02-08,WH-North,False,False
2011-02-17,85119,78.0,WH-London,,WH-London,False,False
2011-02-17,23619,100.0,WH-North,2011-02-06,WH-North,False,False
2011-02-17,22098,32.0,WH_London,2011-02-09,WH-London,False,False
2011-02-17,90152A,30.0,WH-London ,2011-02-04,WH-London,False,False
2011-02-17,23234,80.0,,2011-02-15,UNKNOWN,False,False
2011-02-17,21147,35.0,Main,2011-02-11,WH-London,False,False
2011-02-17,84872A,89.0,WH-London ,2011-02-03,WH-London,False,False
2011-02-17,21830,29.0,WH_London,2011-02-13,WH-London,False,False
2011-02-17,85024C,-93.0,WH_London,2011-02-05,WH-London,True,False
2011-02-17,23518,40.0,Warehouse North,2011-02-12,WH-North,False,False
2011-02-17,84732B,59.0,WH-London ,2011-02-08,WH-London,False,False
2011-02-17,85136C,79.0,WH_London,2011-02-05,WH-London,False,False
2011-02-17,84715,65.0,Main,2011-02-09,WH-London,False,False
2011-02-17,90082D,82.0,WH_London,2011-02-07,WH-London,False,False
2011-02-17,47593B,6.0,Warehouse North,2011-02-09,WH-North,False,False
2011-02-17,90201C,37.0,Main,2011-02-07,WH-London,False,False
2011-02-17,21281,51.0,WH-London,2011-02-07,WH-London,False,False
2011-02-17,46000P,27.0,WH-North,2011-02-16,WH-North,False,False
2011-02-17,10133,79.0,Warehouse North,2011-02-15,WH-North,False,False
2011-02-17,44092C,-34.0,,2011-02-14,UNKNOWN,True,False
2011-02-17,84686,,Main,2011-02-11,WH-London,False,True
2011-02-17,23535,78.0,Warehouse North,2011-02-04,WH-North,False,False
2011-02-19,23189,18.0,,2011-02-15,UNKNOWN,False,False
2011-02-19,22228,20.0,WH-North,2011-02-18,WH-North,False,False
2011-02-19,47591D,65.0,WH_London,,WH-London,False,False
2011-02-19,47590B,,WH-London,,WH-London,False,True
2011-02-19,85119,54.0,WH-London ,2011-02-05,WH-London,False,False
2011-02-19,79071B,1.0,WH-London ,2011-02-06,WH-London,False,False
2011-02-19,22114,70.0,Main,2011-02-14,WH-London,False,False
2011-02-19,21009,,WH_London,2011-02-11,WH-London,False,True
2011-02-19,22483,83.0,WH-North,2011-02-09,WH-North,False,False
2011-02-19,90026D,38.0,Main,2011-02-10,WH-London,False,False
2011-02-19,82613C,84.0,,2011-02-12,UNKNOWN,False,False
2011-02-19,79190B,37.0,WH-London ,2011-02-05,WH-London,False,False
2011-02-19,21265,29.0,WH_London,2011-02-17,WH-London,False,False
2011-02-19,22715,-7.0,Main,2011-02-08,WH-London,True,False
2011-02-19,90067B,30.0,WH_London,2011-02-18,WH-London,False,False
2011-02-19,22178,55.0,WH-London ,2011-02-07,WH-London,False,False
2011-02-19,90082D,53.0,WH-London ,2011-02-17,WH-London,False,False
2011-02-19,21159,68.0,Main,2011-02-09,WH-London,False,False
2011-02-19,22965,87.0,Warehouse North,2011-02-05,WH-North,False,False
2011-02-19,21147,50.0,WH_London,2011-02-16,WH-London,False,False
2011-02-19,22216,52.0,WH-London,2011-02-07,WH-London,False,False
2011-02-19,21865,83.0,WH-London,2011-02-17,WH-London,False,False
